mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,zcr,rms,centroid,bandwidth,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,label
-465.4672546386719,131.8958282470703,-4.0088887214660645,25.394329071044922,1.3183257579803467,7.045581817626953,2.630382537841797,10.266716003417969,4.00665283203125,2.55603289604187,3.669034957885742,4.278731822967529,-3.4710066318511963,2.833000659942627,2.046968698501587,1.9144513607025146,-0.2584138512611389,1.5396710634231567,-0.46956056356430054,-1.1424964666366577,0.014992991462349892,-0.025334345176815987,0.019625719636678696,0.006760102231055498,-0.015956617891788483,0.008102224208414555,0.015460284426808357,-0.004666372202336788,-0.007842388935387135,-0.0014300205511972308,-0.008830983191728592,-0.007586098276078701,-0.0010347358183935285,-0.007217239588499069,-0.008408084511756897,0.0023614277597516775,0.0016260116826742887,-0.005040381103754044,0.008860407397150993,0.008227784186601639,-0.016889773309230804,-0.008028370328247547,-0.010113791562616825,-0.004654963035136461,-0.0019145924597978592,0.0006016816478222609,0.00618027662858367,-0.009613603353500366,-0.008809263817965984,-0.008733229711651802,-0.010060511529445648,0.006690391805022955,0.0006028221687301993,-0.0036414971109479666,-0.0025602071546018124,-0.0009430967038497329,0.008092435076832771,0.005401708651334047,-9.553976997267455e-05,-0.004755142144858837,0.05083585013977636,0.002972889691591263,2263.2388140084645,3150.1086047735334,12.990593383195062,9.532906647572018,11.669499874405314,14.357944846820962,14.724368366260546,16.557100497048634,17.750676382679746,0.7418591976165771,0.6458653807640076,0.5620965957641602,0.5012330412864685,0.4506276249885559,0.45570042729377747,0.49576371908187866,0.5458592176437378,0.6457425355911255,0.7100496888160706,0.7559321522712708,0.8233503103256226,B
-386.3248596191406,74.17198181152344,-24.823116302490234,13.439995765686035,16.804462432861328,-2.6291470527648926,-6.411285400390625,7.3917036056518555,0.065371073782444,-0.28175053000450134,-0.0742802545428276,5.703003406524658,0.9688715934753418,3.2631168365478516,1.5281884670257568,1.7990258932113647,-3.106771230697632,-1.83625328540802,-5.702585697174072,1.2220124006271362,-0.005835453048348427,-0.0016387593932449818,0.0008847989956848323,3.317359369248152e-05,6.77051066304557e-05,0.00026324420468881726,0.00041444716043770313,-0.00030724587850272655,0.00047199372784234583,0.0013544182293117046,0.0004921118961647153,0.00014703418128192425,0.0008003736147657037,0.0004070020222570747,8.749569133215118e-06,0.0001378696906613186,0.0005903934361413121,-8.693249583302531e-06,5.669645543093793e-05,0.000134045651066117,0.00012183748185634613,-0.0008026605937629938,-1.2066486306139268e-05,-0.0006596815073862672,-0.0005665146163664758,-0.000574062520172447,-0.0006046508206054568,-0.0001926167169585824,-0.0006241092924028635,-0.0007007648819126189,-0.0002940123085863888,-0.0001995482452912256,-0.0003663449315354228,0.0002239876484964043,0.0003239886136725545,-0.0008706627995707095,-0.0007525343680754304,0.0006051128730177879,-0.0003287069557700306,-0.0005640629096888006,0.1545429023377125,0.00599731644615531,5442.016860021213,5285.868205458752,14.832538027525501,8.008639161471658,11.684473712494317,13.981936785701638,17.295015561008064,19.36915165856052,39.846014202215535,0.3552122116088867,0.3600395917892456,0.34937068819999695,0.3211919367313385,0.32337939739227295,0.34699416160583496,0.42936116456985474,0.4187181890010834,0.3316732943058014,0.3414146304130554,0.3463568687438965,0.37442079186439514,N
-448.44256591796875,146.1162872314453,60.61280059814453,29.813457489013672,12.885729789733887,4.839718341827393,4.7364702224731445,4.406015872955322,-1.8818747997283936,-8.543878555297852,-9.79648494720459,-10.090285301208496,-9.127561569213867,-7.322915554046631,-7.100151062011719,-4.862277507781982,-1.8784464597702026,-4.157608509063721,-9.453097343444824,-12.10720157623291,0.014951770193874836,0.01934269815683365,0.01486927829682827,0.009895207360386848,0.006398507859557867,0.004966266918927431,0.004644649103283882,0.003850838402286172,0.0015980355674400926,-0.001864572404883802,-0.005368716549128294,-0.007733057718724012,-0.008519415743649006,-0.008134488947689533,-0.007348095998167992,-0.006717999000102282,-0.0063676126301288605,-0.006170923355966806,-0.006043792236596346,-0.0060236090794205666,0.014671113342046738,0.019057530909776688,0.014840185642242432,0.010085084475576878,0.0066147842444479465,0.0049924664199352264,0.004381814040243626,0.003372167469933629,0.001088690827600658,-0.0022283815778791904,-0.005513133481144905,-0.007697479333728552,-0.00839714054018259,-0.008001484908163548,-0.00723219895735383,-0.006616729777306318,-0.006282960530370474,-0.0061247036792337894,-0.006065233610570431,-0.006129605229943991,0.013521215729553903,0.04764484614133835,590.5987246229745,1480.020534982637,28.058562814948456,12.28307005042096,21.57460080027904,25.27268700706134,19.6819963679555,18.65778883899299,36.59952320218599,0.6940651535987854,0.2707880437374115,0.2158500999212265,0.29623839259147644,0.4059833884239197,0.3370334208011627,0.2229452133178711,0.18076640367507935,0.14211037755012512,0.22865505516529083,0.6229652166366577,0.9265618324279785,N
-200.5347137451172,57.28131103515625,-138.45748901367188,0.5589814186096191,-68.43698120117188,0.10199622064828873,-45.48881912231445,-9.776646614074707,-27.58173179626465,-11.924758911132812,-18.407974243164062,-7.396632671356201,-13.169772148132324,-3.854210138320923,-11.686163902282715,-2.6139650344848633,-11.768234252929688,-0.9366744160652161,-9.394367218017578,0.7451398372650146,0.024747230112552643,-0.013473808765411377,0.008309402503073215,-0.0034442818723618984,0.00682771485298872,-0.0033543899189680815,0.00897072721272707,0.011859988793730736,0.012106886133551598,0.0005484852590598166,0.00544311385601759,0.007439065724611282,0.020675232633948326,0.000791663012932986,0.0036618488375097513,-0.001988793723285198,-0.0017255027778446674,0.007140652742236853,0.016523221507668495,0.01572483777999878,-0.01239775400608778,-0.0039770039729774,0.0164589025080204,0.015063237398862839,0.011344659142196178,0.006140249315649271,0.014908304437994957,0.004655462224036455,0.006068283226341009,0.0009552092524245381,0.002660897793248296,0.0017669462831690907,0.01325952634215355,-0.0009442824521102011,-0.006780059542506933,-0.004923488944768906,0.001643284223973751,-0.0019648773595690727,-0.002483622869476676,0.003578947391360998,0.15955685831075853,0.04272628575563431,4437.689302317605,3197.3082034124723,16.710142997489125,11.466093932111583,11.482685018959527,12.508227889977368,12.717698994904087,14.52799543002313,42.77667825980552,0.6445384621620178,0.6512208580970764,0.722192645072937,0.6926071047782898,0.6803277730941772,0.6589118838310242,0.6643517017364502,0.7139164805412292,0.6985855102539062,0.6611717343330383,0.6556106805801392,0.6638093590736389,N
-315.0957946777344,188.73751831054688,11.111355781555176,12.922720909118652,10.460257530212402,5.4659905433654785,1.4446780681610107,5.7202301025390625,1.9328912496566772,-3.710932731628418,-2.2540509700775146,0.660022497177124,-1.2412221431732178,-1.5003912448883057,3.2945287227630615,2.36044979095459,0.5500573515892029,1.0623873472213745,-0.2959344685077667,-1.769040584564209,-0.00046189568820409477,0.0005896915099583566,0.00300244870595634,0.0041057039052248,0.002922037150710821,0.0007875184528529644,-0.0003583742363844067,4.1548817534931004e-05,0.0010520726209506392,0.0016257836250588298,0.001571420463733375,0.0012842307332903147,0.0011067049345001578,0.0012107304064556956,0.001733711687847972,0.002581917680799961,0.0031739629339426756,0.0028114267624914646,0.001487039728090167,9.152407437795773e-05,-0.005588016007095575,-0.008093494921922684,-0.00823432020843029,-0.007568937260657549,-0.005974637344479561,-0.004190512467175722,-0.003085723612457514,-0.0028627400752156973,-0.0030511736404150724,-0.0031325703021138906,-0.0029912865720689297,-0.002792221261188388,-0.0026291338726878166,-0.0024096034467220306,-0.0019915802404284477,-0.0013071194989606738,-0.0003844285383820534,0.0006276298081502318,0.001441379077732563,0.0017598476260900497,0.01905630976775956,0.06771934777498245,930.8951046461387,1347.2539090697298,22.60652103218651,8.44353591859643,11.856097590987373,13.875708023867727,14.726131764373275,19.416754074842324,42.614615898287376,0.71290123462677,0.6822562217712402,0.6266356110572815,0.593224048614502,0.5526531338691711,0.5439319610595703,0.5475896000862122,0.591830849647522,0.582670271396637,0.620354413986206,0.6916653513908386,0.7098909020423889,N
-274.2723693847656,134.71421813964844,-21.231416702270508,21.434125900268555,-36.659263610839844,9.651163101196289,-32.54423904418945,-0.6957561373710632,-12.298354148864746,-13.533559799194336,13.473051071166992,-18.79619026184082,1.851230263710022,-8.793051719665527,-13.900486946105957,3.51875901222229,0.14229561388492584,-3.5609242916107178,-3.10387921333313,1.018121361732483,0.05384685844182968,0.029607828706502914,-0.0063993739895522594,0.00433923676609993,-0.002775854431092739,-0.005303757265210152,-0.005448010750114918,-0.004634330980479717,-0.00012822954158764333,-0.00737510621547699,-0.008249806240200996,0.0007876501185819507,0.0046175564639270306,0.004608147777616978,0.004032880999147892,0.0038819839246571064,-0.0023499042727053165,-0.011756242252886295,-0.0023478239309042692,0.007326215039938688,-0.08789989352226257,-0.04383222013711929,0.011800482869148254,-0.0010337402345612645,0.008762788958847523,-0.00036229766556061804,0.0010526267578825355,-0.00019972570589743555,0.0024359191302210093,0.0021225865930318832,-0.006307672243565321,0.0010915237944573164,0.00033439911203458905,0.0015788964228704572,0.000702638819348067,0.002622144529595971,0.0038232957012951374,-0.006096238736063242,-0.0020181061699986458,0.001402500318363309,0.059771244484405225,0.07517831772565842,2887.672156553067,3232.6428767637035,10.648568374249507,16.856174839825826,17.328680363153058,21.276951105991284,19.00382216339263,25.70643468896097,44.554377966186166,0.33371734619140625,0.30432426929473877,0.3493221402168274,0.28421905636787415,0.28258827328681946,0.3207288384437561,0.23024937510490417,0.29006078839302063,0.24433669447898865,0.3511474132537842,0.22954869270324707,0.2155293971300125,N
-152.06646728515625,167.62625122070312,-38.785888671875,6.075654983520508,-43.80015182495117,2.6630821228027344,-37.5728874206543,7.157051086425781,-7.623929023742676,0.46624496579170227,3.9223880767822266,-3.955935478210449,0.9584334492683411,-6.169561386108398,9.232792854309082,1.1943120956420898,9.830286979675293,-7.198681831359863,3.3665425777435303,-4.138918399810791,0.2980053126811981,0.1679348200559616,-0.004115820396691561,0.002497189212590456,-0.02958681620657444,-0.003562122816219926,-0.011595393531024456,0.021320903673768044,0.020800087600946426,0.01542198657989502,0.002060579601675272,-0.009292138740420341,-0.004804451018571854,-0.008950049057602882,-0.0011282309424132109,0.009247466921806335,0.0037302053533494473,-0.01095157116651535,0.0060859564691782,0.0021336255595088005,-0.07206076383590698,-0.02963971719145775,0.015294698998332024,0.007198786828666925,0.010492878034710884,6.480498996097594e-05,0.01090506836771965,0.0019274917431175709,-0.01011024322360754,-0.014021752402186394,-0.007195115555077791,0.004884446505457163,0.004622594453394413,0.00526578351855278,0.006253051571547985,-0.00026372118736617267,0.0003311512991786003,0.003416320774704218,-0.001881023752503097,0.0057876575738191605,0.046255099596987315,0.1809043288230896,2112.4252364237345,2711.4876369120943,19.412205074544694,9.12483667751117,14.520472182268813,17.879725439071578,16.75382726383677,19.62132899471998,43.1052901235682,0.3863709270954132,0.37090325355529785,0.3366657793521881,0.27520936727523804,0.24266596138477325,0.2431308925151825,0.2440270334482193,0.2975788414478302,0.3523578643798828,0.3775600790977478,0.3692114055156708,0.3780781924724579,N
-427.076171875,70.13556671142578,-25.353118896484375,-2.985743999481201,-12.123112678527832,-20.40926742553711,-18.6756591796875,-4.262328624725342,-7.437424659729004,-8.096586227416992,-6.774065017700195,-8.689760208129883,-5.763503074645996,6.603619575500488,-6.189859867095947,-0.18020667135715485,-1.5864228010177612,2.7173960208892822,1.582917332649231,-6.052231788635254,0.006625852547585964,-0.005605762358754873,-0.022732319310307503,-0.013869410380721092,-0.0024944711476564407,-0.011585265398025513,-0.021256906911730766,-0.013608342967927456,-0.0035138423554599285,-0.004920782055705786,-0.01044890470802784,-0.010769298300147057,-0.007045153994113207,-0.005763307213783264,-0.00939719844609499,-0.009620233438909054,5.669179154210724e-05,0.00758345564827323,0.0021078602876514196,-0.0027290587313473225,0.016558080911636353,0.009654736146330833,-0.0063352263532578945,0.0010871621780097485,0.01065591536462307,0.0015598103636875749,-0.008057386614382267,-0.001870006206445396,0.006636009085923433,0.004796411842107773,-0.0006934385164640844,-0.0014018102083355188,0.0015344584826380014,0.0021259982604533434,-0.0019562463276088238,-0.003191328840330243,0.004312078934162855,0.00962841883301735,0.002949657617136836,-0.003244151594117284,0.11083984375,0.019224686548113823,4471.2114965500305,4719.517928544045,18.00959949953572,9.652439623089728,15.797166105374709,18.073176803593054,16.850119686435505,18.395639557840358,41.84975165678513,0.4501689374446869,0.4390391707420349,0.36540111899375916,0.4119936525821686,0.3685149550437927,0.30606815218925476,0.24737726151943207,0.24963964521884918,0.2952081859111786,0.30691370368003845,0.37800899147987366,0.4059765934944153,N
-200.5347137451172,57.28131103515625,-138.45748901367188,0.5589814186096191,-68.43698120117188,0.10199622064828873,-45.48881912231445,-9.776646614074707,-27.58173179626465,-11.924758911132812,-18.407974243164062,-7.396632671356201,-13.169772148132324,-3.854210138320923,-11.686163902282715,-2.6139650344848633,-11.768234252929688,-0.9366744160652161,-9.394367218017578,0.7451398372650146,0.024747230112552643,-0.013473808765411377,0.008309402503073215,-0.0034442818723618984,0.00682771485298872,-0.0033543899189680815,0.00897072721272707,0.011859988793730736,0.012106886133551598,0.0005484852590598166,0.00544311385601759,0.007439065724611282,0.020675232633948326,0.000791663012932986,0.0036618488375097513,-0.001988793723285198,-0.0017255027778446674,0.007140652742236853,0.016523221507668495,0.01572483777999878,-0.01239775400608778,-0.0039770039729774,0.0164589025080204,0.015063237398862839,0.011344659142196178,0.006140249315649271,0.014908304437994957,0.004655462224036455,0.006068283226341009,0.0009552092524245381,0.002660897793248296,0.0017669462831690907,0.01325952634215355,-0.0009442824521102011,-0.006780059542506933,-0.004923488944768906,0.001643284223973751,-0.0019648773595690727,-0.002483622869476676,0.003578947391360998,0.15955685831075853,0.04272628575563431,4437.689302317605,3197.3082034124723,16.710142997489125,11.466093932111583,11.482685018959527,12.508227889977368,12.717698994904087,14.52799543002313,42.77667825980552,0.6445384621620178,0.6512208580970764,0.722192645072937,0.6926071047782898,0.6803277730941772,0.6589118838310242,0.6643517017364502,0.7139164805412292,0.6985855102539062,0.6611717343330383,0.6556106805801392,0.6638093590736389,N
-254.70291137695312,160.14649963378906,-36.11521530151367,8.808823585510254,-28.546836853027344,-7.564911365509033,-18.629343032836914,-16.354164123535156,-19.154945373535156,-15.997451782226562,-12.105256080627441,-13.550408363342285,-8.17653751373291,-9.3755464553833,-9.706682205200195,-10.811626434326172,-9.036700248718262,-6.939113140106201,-8.808076858520508,-9.1423978805542,-0.0004863494832534343,-0.0005850230227224529,-0.00034427407081238925,-0.0001044437158270739,4.8206471547018737e-05,0.0001346381613984704,0.00022004381753504276,0.0003147009701933712,0.00035471803857944906,0.0002821103553287685,0.00012837204849347472,1.6678061456332216e-06,-1.3167983524908777e-05,6.52336748316884e-05,0.00013905191735830158,0.00013055534509476274,4.96195352752693e-05,-3.546244988683611e-05,-8.062797132879496e-05,-0.000106455096101854,0.00014577078400179744,0.00014114187797531486,-1.6102753761515487e-06,-0.00011789637937908992,-0.00015225479728542268,-0.0001388280070386827,-0.00014313733845483512,-0.00017558224499225616,-0.0001763102482073009,-8.795218309387565e-05,6.729475717293099e-05,0.0001950613223016262,0.0002157008129870519,0.00013876368757337332,4.810719474335201e-05,1.7722421034704894e-05,4.896083555649966e-05,8.934256038628519e-05,0.00010148574801860377,0.00010109201684826985,0.05098017939814815,0.04448317363858223,2282.5746866786076,3005.782179522333,24.65842697273343,8.713115720120578,11.712151432905022,14.02188000358702,15.536304143187378,15.69853980233658,22.326106208555345,0.47426506876945496,0.5002017617225647,0.5193446278572083,0.5100734829902649,0.48745977878570557,0.46309956908226013,0.4471808075904846,0.427651971578598,0.4115794897079468,0.42325761914253235,0.4615483582019806,0.4731144905090332,N
